# ra decl redshift T90
5.590200649517070020e-02 -1.168356045558572968e-02 1.674732890425923326e+00 3.747162449264636486e+00
3.075530145277076688e+00 5.146984324817955453e-02 1.866771212701080485e-01 1.024133273141831211e+02
-2.454129601606494404e+00 2.455465377682835293e-01 1.545442754398697272e+00 2.153429405975529676e+01
1.362477099815178061e+00 6.534573957772630282e-01 9.574623005288892541e-01 1.838601765738449600e+01
2.676463837469095886e+00 -6.139213945041862575e-01 2.148565298186780659e+00 1.248337296558964660e+01
2.966095605926307166e-01 2.192837681829775190e-02 1.687234480852123575e+00 1.974607878970727981e+01
-2.542308299396630389e+00 1.181193226899015930e-01 6.940611995249050814e-01 6.865303461423923181e+01
3.138233998685595605e+00 1.009109632996356920e+00 1.771447557479302493e+00 4.591541633384557741e+01
5.698927963516818851e-01 -4.378868193900705696e-01 1.174567171749384409e+00 5.837586018949396305e+01
2.383735990634278767e+00 -1.150223913842002954e+00 5.630304097257747387e+00 3.064848767462833301e-01
-2.796996409938639516e+00 -1.370322010639119514e-01 4.933528236014884660e-01 8.407482241745728402e+01
1.425780341627456593e+00 -1.484215540474677963e+00 6.194238984080034705e+00 9.588759080013285541e+01
-2.384837671889703969e+00 -6.529265830874729504e-02 1.535600309064048874e+00 5.729107498199687853e+01
2.215302694368473269e+00 6.681881316008541072e-01 1.178187325973861221e-01 3.679391092165862176e+01
3.130708130215767437e-01 -3.003407688132166409e-01 5.062800355942878916e+00 6.422885780567693992e+00
1.644178029510739991e+00 -5.500981755173052212e-01 2.738876198642843374e+00 6.621487700890922312e+00
2.718134134977914673e+00 1.001994010025346604e+00 5.115078208137634475e-01 1.409289897628233348e+02
-1.340495194182185212e-01 3.347014819683247766e-01 1.092799147789285552e+00 2.895884898636711213e+01
-1.251195633557740772e+00 -6.486605373761336057e-01 1.286725293690899941e+00 3.831499382504567564e+01
2.532650171410444906e-01 -3.928781282160364041e-01 2.044207021141807523e+00 8.437331220712872337e+00
1.560155859462648786e+00 -5.817524822732722534e-01 4.037742760820614230e+00 6.185201798024344555e+01
8.366982067694331837e-01 1.003270729749380807e+00 1.457848729181296488e+00 5.449801136338724916e+01
3.988597070266077793e-01 -1.941106590067757931e-02 3.420374059345604678e+00 7.400124125424335375e+01
-2.529799358419887678e+00 -2.181120856299648691e-01 1.370230778711281516e+00 6.238365382106425550e+00
-1.039963448656226586e+00 -1.198259030904510691e+00 1.571763585143159059e+00 2.324285800761177467e-01
-2.457141040772877982e+00 9.392697606169431168e-01 9.189120854372888614e-01 4.952364587031269139e+01
-2.370909679637092982e+00 1.840579355878566581e-01 4.650185904288802741e-01 5.126149098042251495e+00
1.249220261762552076e+00 6.854521170995976631e-02 1.690735691284482867e-01 5.446487508635372166e+01
1.641995041148400780e+00 1.274490653661799033e+00 3.871026309074107719e+00 7.903405983112903321e+00
1.964020267404775977e+00 7.951762156504221801e-01 2.273243566661907522e+00 1.829538571777176799e+02
-1.852253363443423950e+00 -6.083839337937243519e-01 6.215325277511231095e-01 4.925984847715515969e+01
1.097935298645487112e+00 4.499169920040578252e-01 2.429130165720584600e+00 2.946811127131598695e+01
-1.940447045367850620e+00 3.824173401734994315e-01 3.771349998082297539e+00 6.134668371206708315e+01
-2.199721427745854996e+00 1.249077395367423626e-01 4.033157560491732463e-01 8.212122330803420800e-01
-1.034997284384269189e+00 2.754308833336823747e-01 2.398113409523385364e+00 3.272331845380848137e+01
-3.085297226006124660e+00 5.032423531735688016e-01 1.368332907027822287e+00 6.064241589362213247e+00
6.177649626515974157e-01 9.836741507713984145e-01 2.910456339965013850e+00 1.593797994386836194e+02
-7.337934778767076782e-01 -5.507250084413823910e-01 1.918839733063143038e+00 8.808853862819788105e+00
-8.939124052994027458e-01 -7.155144496473305749e-01 3.710893085800749169e+00 1.891423182109810739e+02
-2.338779906581741841e+00 1.343421616846043609e-01 7.367568423141370726e-01 7.068474083424112564e+01
1.356141451444281998e+00 8.839590029963610707e-02 1.170835480437077081e+00 2.080129104662489326e+01
-1.040796224531323366e+00 1.217809292264291798e+00 4.404824894368913668e+00 4.849782403548442034e+00
-3.097417919079474391e+00 8.947220426677655880e-02 3.425259810699008423e+00 9.986378424978841650e+00
3.150432815502837713e-02 7.448392721296001051e-01 1.807939854984420336e+00 6.867589669750014991e+01
1.574382225501974597e+00 9.253124762848538021e-01 6.066502165113474287e-01 5.180328605051244040e+00
-6.243522132753591691e-01 -7.297261066185293243e-01 9.789007082158277528e-01 1.056842896533942877e+02
-2.925668386188486014e+00 1.166970592272209423e-01 2.764478813233485432e+00 6.125886381381960177e+01
1.144025394411400498e+00 7.816357879654446672e-02 2.293453609266166371e+00 2.490600350028867283e+01
2.344543604118892066e+00 3.543019296714493005e-01 5.186184393668185066e+00 3.256474775888381146e+01
2.297446841078089719e+00 -1.264569672713197868e+00 3.242882555332611716e+00 1.713103410645569369e+01
-2.696588253209312391e+00 7.099803204368118070e-01 1.282997210729411197e+00 1.036715758370524725e+02
1.066237717483064840e+00 9.375637834803945969e-02 6.197459659302591017e-01 3.537474454995989115e-01
-2.783224655315154727e+00 1.950706421104201338e-01 5.713686175938724077e+00 3.730028003842151207e+01
8.844768538178113815e-01 1.160712156325241606e+00 2.362403524145526124e+00 1.811059028632998036e+02
-1.423903007001899201e+00 7.285827999428565183e-02 1.312545766956265680e+00 1.941137857274518197e+01
-3.029763923578559837e+00 -5.269965145212741620e-01 2.606980933491880759e+00 1.808270018394926382e+01
2.817815678307597604e+00 1.893485791016677466e-01 2.073919118849725240e+00 6.355823100982868823e+01
-2.835804308243731420e+00 -2.597370694990966400e-01 2.628804634373091087e+00 1.390780539736201682e+01
2.422142443402538259e+00 -6.016534457146258674e-01 4.305129541140314764e+00 1.768817700720102692e+01
-1.056224062149111687e+00 -8.034391120219449567e-01 2.616435173307765538e+00 2.558416627168038815e+02
-2.239315611389582905e+00 6.984067628510558512e-01 2.226608461372165504e+00 8.770687819319974210e+00
-1.151588608801295877e+00 1.188326053095807300e-01 1.739266581232421061e+00 2.647743885758423943e+01
-1.103488627448019566e+00 -4.700716548140884687e-02 2.464299412739248130e+00 5.478677547035577078e+01
-1.810492968784208845e+00 -1.719873772690271863e-01 1.514096043701967043e+00 4.749847207067570309e+01
9.359173216594850464e-01 5.031324627070351552e-01 2.558170194932591457e+00 2.163110473229016062e+00
-8.420910145012039383e-01 -9.533357959182449104e-01 4.584599675488418846e+00 8.734766423024090898e+01
2.556056600299867476e+00 -1.049518458510575458e+00 2.450148686073110316e+00 2.887747123955773887e+01
-2.718960689420444332e+00 1.519499739690945150e-01 2.072193652305983846e+00 2.531097896953936388e+00
1.896640426406536850e+00 9.336443965139038514e-01 2.350611659068028825e+00 8.773575936231353012e+01
-2.901777226038831259e+00 1.287085223391123634e+00 1.765745531806073965e+00 5.190809227808732373e+01
1.218569294630097583e-01 1.679316709793267914e-01 1.419517107788808907e+00 1.155961025601334313e+01
2.893928644046778853e+00 7.746423085085762938e-01 7.908384554699510183e+00 8.962547179840412070e+01
-2.757219404736271251e+00 9.098598113150974109e-02 3.674706049709449029e+00 1.142786360949174096e+01
5.993772494202959100e-01 -3.931403629712337811e-01 1.505384387286655690e+00 1.352630852792067984e+01
1.536085353359754935e+00 -6.432480907598010500e-01 7.090126460794119012e+00 2.995845307554821702e+01
2.648914636301857861e-01 -1.202574026882948344e+00 4.006087361849026252e+00 3.553627200926299423e+01
2.000243417846111704e+00 1.672562398029365238e-01 1.076622434224325797e-01 3.190155025135111844e-01
-2.347411353455400640e+00 9.869083447739263049e-01 1.352230633627762080e+00 4.324868276716730975e+01
-2.413544388926836259e-01 3.638288751571135404e-01 1.710248575818068550e-01 4.341183636172625881e+01
5.211150123965203190e-02 -6.962792580384586927e-01 4.409566360746213221e-01 1.129166821015620172e+02
-2.559427040921047780e+00 3.835199373916851201e-02 9.747495342709956434e-01 4.599797844535037150e+00
2.744754052261960453e+00 3.031669152744037032e-01 3.943610003957777055e-01 2.792855594001467878e+00
-5.300988549194493027e-01 8.080133089498418020e-01 9.929994420832035651e-01 1.418279200638782456e+01
-2.484002277151025950e+00 1.215968547208410744e+00 2.133648440132936308e+00 4.058534715550144512e+01
-2.806866489783356733e-01 -7.129052522827251659e-01 1.492090641987783073e+00 3.297934441886020807e+01
2.445088641108100536e+00 -2.956270754263678469e-01 1.549521280938890300e+00 2.136383369378330244e+01
7.960193744260684046e-01 -1.895961357335837830e-02 5.288900189124262852e+00 9.339869992626071848e+01
-2.372059504976024691e+00 1.189431382074607191e+00 1.214176585040296796e+00 5.880723586200467423e+01
-1.556415592920355806e+00 -1.771987404945413458e-01 1.836751428294089328e+00 1.223109033066456242e+00
2.695446406470130896e+00 -9.760329481383351879e-01 3.100299727269348438e+00 2.327030466802150421e+00
-9.968099150689714305e-01 1.287710344670613960e+00 2.597798520880764350e+00 9.135971792784918222e-01
1.587821102604502488e-01 2.120827185558897821e-01 1.204894792083511135e+00 4.486004155328318888e+01
-3.007733855921621124e+00 -4.188796843511423118e-01 1.111623258095286282e+00 1.191777498226728760e+01
4.632896327164387484e-01 -5.058805790497420407e-01 5.874942662173063823e+00 4.828719421221595809e+00
-1.365339454578012035e-01 6.898722196974351739e-01 1.116779425005193671e+00 1.089116967228175383e+02
-1.431003135258219539e+00 -1.196949743660800092e-01 8.216181889271616967e+00 7.194176715673711442e+01
1.296302268446420936e-01 1.410703842170505928e-01 3.301335809480666850e+00 6.951012503283159560e+01
-2.369030940734297541e+00 6.512216600527883648e-01 1.376894753236121760e+00 1.655534376325829271e+01
-6.041945789000817690e-01 9.489181188745388074e-01 1.431991195855361498e+00 8.757946092262034909e+00
-4.213457542408139966e-01 2.730826623247449292e-01 4.764521589439164595e-01 1.562348538674139853e+01
-2.541691060780877365e+00 1.259679792959944589e-01 2.497914869398943249e+00 9.464181501921508755e+00
2.327995467407002916e+00 1.025604722475754071e+00 3.599883544956345993e+00 2.776647233888378707e+01
7.911353725532780379e-01 -8.345804544382042778e-01 4.547126131987486164e-01 7.515184706050088981e-02
-1.261552032634672083e+00 2.180667468211963667e-01 8.702067541768768733e-01 6.904809810534582759e+00
2.482157185966995971e+00 4.453184017895625568e-01 3.940169912359335891e-01 2.200820102132597356e+01
-3.638213745111337771e-01 5.895436095352792893e-01 9.329960687974033773e-01 2.805674885718693545e+01
1.670177072531099371e-01 8.006777450408986141e-01 2.632421095541626954e+00 1.481310689490912758e+01
7.358513611817577571e-01 -3.153270996561424178e-01 1.613393484038974757e+00 1.372518761926490924e+02
-1.560871818670279410e-01 -1.406457452374367367e+00 4.125470391152313177e+00 8.354831951565108161e-01
-9.620297790279600525e-01 -6.390410988213230947e-01 1.499161078019526361e+00 6.470694877269658640e+00
2.441137056186904741e-01 7.652997234137475235e-01 1.121500408729608100e+00 2.343417895863812817e+01
1.052831955064713054e-01 -6.222921664963084742e-01 7.282390224751326135e-01 3.757183053700606479e+01
2.785734024205257509e+00 2.320828762954306179e-01 4.338562312208011917e+00 1.994608941964985505e+01
-1.145555779794724671e-01 -1.311078178417775630e+00 1.466579307228848439e+00 2.683543109634683788e+01
7.641253128112106552e-01 5.368652867825072228e-01 3.887171427963297954e-01 2.947019141506185065e+02
-2.899960443602088045e+00 -3.356658008314830632e-01 2.061107185214070103e+00 4.942691362691611090e+01
-1.983300833985722100e+00 -1.024025237503315644e+00 5.952914411624932178e+00 1.549811763767437611e+01
-1.927984158770073009e+00 8.365221796479830330e-01 7.133268968231204488e-01 8.842354408958871259e-01
2.196935968045396592e+00 7.925510241820554747e-01 9.334068017320736876e-01 2.377245107932465373e+01
-1.771066479310156039e+00 -6.277475073181811860e-01 3.802406469739575412e-01 6.539261227279304478e+01
-1.659826215226829493e+00 1.570164149010304100e-01 1.554328138040270479e+00 5.545914479317788448e+01
1.933261144687720590e+00 -5.548169366603736830e-01 1.282915311412315074e+00 4.285315130201962006e+02
5.275711711586581476e-01 8.758957811446198560e-01 2.726263069631778002e+00 1.353045082429473496e+02
-2.565866632031573169e-01 1.005902974947737505e+00 2.783430960485870020e+00 1.946669129355269945e+01
-1.797006988685842410e+00 -1.252562583769105009e+00 1.028788790887386062e+00 1.816050642933551984e+01
-2.976072349297344211e+00 2.657052950513764111e-01 1.384648134034237144e+00 9.758908684988972126e+00
-3.047221464379588074e+00 -9.057993326089835984e-03 7.369916638416824650e-01 7.402219429707609777e+01
-2.290017236199600070e+00 -3.130489091917860178e-01 9.683535717544305976e-01 9.571626000106215670e+00
1.928495152657460299e+00 -8.313465478098569506e-01 2.222301429033011644e+00 3.929161987930955746e+01
-7.322102880995958740e-01 7.961435910744816269e-01 3.456741320547398466e+00 4.438933410223552478e+00
1.865217888871919749e+00 -3.946245077019470693e-01 9.017254939224721433e-01 4.711164228085569761e+01
-1.310828129566983247e+00 -3.679625450048123331e-02 1.735637744404535443e+00 1.362731465909669204e+01
1.441484100162798043e+00 6.576952837958012221e-01 1.071438729181524857e-01 1.379212248113641692e+02
8.919150089335319276e-01 -6.953518040176791537e-01 1.274198882615146022e+00 1.462310192817968613e+01
-1.789517030510728857e+00 8.832869423567500933e-01 5.332334876675829394e-01 2.638919746143107048e+01
2.850246017539006083e+00 -4.904136682773023725e-01 1.268215462322769715e+00 4.675907759898814930e+01
1.150739945245066398e+00 -4.932064094270834365e-01 2.559170519370435049e+00 1.099209332102204542e+02
8.638757553924116817e-01 6.204950716038576397e-01 2.088768255612009739e+00 6.214193151979928587e+01
-2.505535032877551860e+00 -1.267819023476618678e+00 1.094052356564273465e+00 3.174756106946884060e+01
-9.999519831374039658e-01 -9.901378261743307152e-02 1.484537579563264931e+00 3.521837147344302110e+01
-2.531533409107086907e+00 6.002392860062242402e-02 4.703753273941251312e-01 6.465120107759433132e+00
2.605418109591548514e+00 -6.980403161028033709e-01 4.256775684290542650e+00 2.633449406960045636e+01
1.253424443985308168e+00 -6.085581560081149144e-01 4.952948218606544550e+00 3.300275837990960071e+01
-2.567572059568829612e+00 -1.080249851806521777e+00 7.523974202834455838e-01 1.219513384558056934e+01
-1.333877058795039705e+00 -1.306762477629716424e+00 8.982533195156068295e-01 3.510806469325121952e+02
2.114887841914013134e+00 -3.354486747010787528e-01 9.498129991360729774e-01 7.203615387103999623e+00
3.052438402117088945e+00 9.331449266033422507e-01 6.065384354387122201e-01 1.109827145655003555e+01
-1.767214256815587081e+00 -1.155223331086362659e+00 2.608146522658089328e+00 1.192895471892198316e+02
1.265523954367191672e+00 8.390698072118079054e-01 4.848769714837868783e+00 8.142575209330574637e+01
-2.802670913711155176e+00 -4.663999466678545036e-01 2.090690729625070077e+00 2.021503684722443239e+01
-2.830108741738752709e+00 1.429377745099901786e-01 2.595306817263545618e+00 2.986024651120844808e+01
-1.763229688664655237e+00 -1.036039544122424827e+00 4.021996271445349436e+00 8.793294542757333687e+00
1.512434402342321071e+00 6.179121313799432746e-01 8.647912393713947932e-01 5.024490187665549712e+01
-2.600967365149159605e+00 -6.434015888012274420e-01 3.468474373051757098e+00 6.253078791399766345e+01
-6.136903840812050204e-01 3.414172258556012474e-01 5.487810321259989355e-01 1.377589618914857716e+01
2.929301300100968231e+00 -2.048620818934473176e-01 1.611029059784210293e-01 1.284045745098835622e+00
1.074607562024072704e+00 1.068270710440480720e+00 2.413271026354788074e+00 2.478214582278166134e+01
3.131941540708189198e+00 8.540239620762289929e-01 2.036395852280929120e+00 4.303530816215519650e+01
2.767755358860872206e-01 -2.333950597689782025e-01 4.552542680630863314e-01 6.772858806812800481e+01
6.263875163480115971e-01 -2.900113150627727232e-01 7.276410808626505577e-01 1.413812353548404488e+01
1.259748501063887138e+00 4.995584906791387114e-01 3.783301593950164077e-01 2.921550210534370251e+01
